166;AF;36,69736;67,69826
167;AF;35,17835;67,68758
168;AF;35,58908;68,90093
169;AF;35,42898;69,73482
170;AF;31,52919;62,79055
171;AF;30,5488;63,7888
172;AF;36,62587;69,53695
173;AF;37,00108;65,22392
174;AF;36,95127;72,318
175;AF;36,86279;66,16656
176;AF;36,6825;69,11556
177;AF;37,5275;65,75833
178;AF;32,8385;67,07377
179;AF;34,24088;70,18274
180;AF;31,62519;65,05511
181;AF;34,48108;62,5863
182;AF;34,9536;70,77897
183;AF;31,61332;65,71013
184;AF;33,83676;68,40233
185;AF;34,78371;69,15001
186;AF;36,77226;69,94489
187;AF;33,20357;65,47311
188;AF;34,12819;70,71828
189;AF;34,52813;69,17233
190;AF;36,86477;70,83421
191;AF;35,06361;64,14917
192;AF;32,76315;68,39722
193;AF;34,4708;68,65438
194;AF;34,42647;70,45153
195;AF;35,11833;69,23778
196;AF;31,98303;67,33558
197;AF;34,34817;62,19967
198;AF;35,10922;69,43341
199;AF;37,05643;70,40061
200;AF;34,28665;70,37247
201;AF;34,21223;62,21235
202;AF;34,35822;70,76264
203;AF;32,50989;68,85598
204;AF;32,72692;67,63696
205;AF;34,3448;61,49321
206;AF;35,73062;63,78264
207;AF;36,5222;70,79063
208;AF;33,55391;68,42096
209;AF;31,82089;64,57005
210;AF;33,59744;69,22592
211;AF;37,11664;70,58002
212;AF;36,82091;66,45921
213;AF;36,29111;64,86222
214;AF;33,78529;63,24735
215;AF;36,57288;69,85783
216;AF;32,37451;62,11638
217;AF;34,83268;69,07756
218;AF;34,66667;61,06667
219;AF;34,30157;62,2465
220;AF;37,18897;68,93644
221;AF;35,60918;68,68473
222;AF;34,55132;65,79302
223;AF;34,9504;70,07102
224;AF;36,98821;66,82069
225;AF;36,43259;64,92071
226;AF;32,14237;61,4469
227;AF;35,56277;67,82191
228;AF;32,43205;65,63484
229;AF;35,95806;67,27998
230;AF;35,69031;69,31511
231;AF;34,74767;69,04784
232;AF;36,66319;66,99339
233;AF;33,28159;69,58531
234;AF;37,1539;69,4435
235;AF;33,02978;63,8395
236;AF;37,13333;69,16667
237;AF;35,97744;65,37828
238;AF;31,13231;64,1934
239;AF;37,38414;69,45294
240;AF;36,86667;70,38333
241;AF;34,99249;71,41935
242;AF;34,79095;69,47504
243;AF;35,90617;68,48869
244;AF;34,69246;70,92688
245;AF;35,41674;65,98234
246;AF;34,34731;63,73966
247;AF;32,01583;65,10721
248;AF;36,67818;66,80325
249;AF;33,79712;68,93749
250;AF;35,01361;69,17139
251;AF;36,69132;68,79093
252;AF;33,83003;69,9192
253;AF;33,80298;69,81671
254;AF;34,34099;69,4377
255;AF;36,91112;71,0688
256;AF;33,55267;68,29828
257;AF;34,24475;62,19165
258;AF;37,39773;69,81464
259;AF;34,51952;65,25093
260;AF;34,87706;68,0879
261;AF;35,84026;65,2309
262;AF;35,39205;68,22317
263;AF;34,24749;70,87218
264;AF;36,22242;69,15037
265;AF;35,67283;71,34339
266;AF;33,96744;68,9492
267;AF;35,63348;69,26019
268;AF;34,82156;67,82734
269;AF;36,75635;66,8972
270;AF;37,00254;70,90664
271;AF;34,49376;69,27427
272;AF;36,13068;68,70829
273;AF;34,17355;69,64573
274;AF;37,08571;69,47958
275;AF;31,73506;67,3574
276;AF;35,03333;71,35809
277;AF;36,68333;71,53333
278;AF;34,87311;71,14697
279;AF;36,905;66,18341
280;AF;36,95293;65,12376
281;AF;35,23251;69,37719
282;AF;32,7587;61,65397
283;AF;30,21144;66,04765
284;AF;35,84616;64,53074
285;AF;33,4362;70,06711
286;AF;34,83529;70,3593
287;AF;33,94253;69,71908
288;AF;33,05195;68,65
289;AF;30,43206;63,29802
290;AF;34,8965;69,72049
291;AF;34,20011;70,27806
292;AF;36,66172;69,35095
293;AF;33,64573;62,26959
294;AF;35,08796;63,0678
295;AF;33,92232;65,93398
296;AF;34,95076;69,2287
297;AF;34,8529;69,17062
298;AF;34,78764;69,05878
299;AF;34,68474;69,02863
300;AF;34,59972;69,25993
301;AF;35,99474;68,05081
302;AF;35,22156;69,21397
303;AF;35,05352;69,25654
304;AF;37,21528;67,63972
305;AF;35,31292;69,51519
306;AF;35,01468;69,59934
307;AF;35,2973;69,68125
308;AF;32,79331;69,0866
309;AF;33,15806;69,31278
310;AF;32,28991;61,52194
311;AF;32,85355;68,44971
312;AF;33,38278;66,27233
313;AF;34,91914;71,09863
314;AF;34,96597;71,2746
315;AF;34,41204;70,29634
316;AF;31,66144;65,66098
317;AF;34,58469;68,95524
318;AF;34,92891;68,46273
319;AF;34,39561;68,86618
320;AF;34,15599;64,78566
321;AF;36,83006;65,04299
322;AF;35,61794;69,47134
323;AF;36,02634;66,83799
324;AF;36,61922;69,62805
325;AF;37,52845;70,4482
326;AF;37,59233;70,55814
327;AF;36,52115;68,89985
328;AF;37,47355;70,61617
329;AF;34,39951;69,16705
330;AF;34,12583;70,70778
331;AF;34,99015;70,91302
332;AF;32,97704;69,37308
333;AF;33,17568;68,73045
334;AF;33,67067;69,32983
335;AG;17,11717;-61,84573
336;AG;17,08333;-61,81667
337;AG;17,11667;-61,8
338;AG;17,09682;-61,77046
339;AG;17,03333;-61,78333
340;AG;17,02741;-61,78136
341;AG;17,63333;-61,83333
342;AG;17,06565;-61,87466
343;AG;17,06671;-61,79303
344;AI;18,17191;-63,14941
345;AI;18,21704;-63,05783
346;AI;18,20799;-63,04178
347;AI;18,215;-63,02238
348;AI;18,22026;-63,04607
349;AI;18,19201;-63,08779
350;AI;18,20118;-63,08998
351;AI;18,22919;-63,04401
352;AI;18,20542;-63,07847
353;AI;18,25601;-63,0102
354;AI;18,19939;-63,0665
355;AI;18,23333;-63
356;AI;18,17648;-63,09375
357;AI;18,22104;-63,01329
358;AL;39,72833;20,05444
359;AL;39,87556;20,00528
360;AL;39,91028;20,09222
361;AL;39,73278;20,19528
362;AL;39,78917;20,12194
363;AL;39,65889;20,18139
364;AL;39,90778;20,35833
365;AL;39,90639;20,05833
366;AL;39,83611;20,16861
367;AL;39,95111;20,09778
368;AL;39,85861;20,07917
369;AL;40,89139;20,68139
370;AL;40,67778;20,28694
371;AL;41,50222;20,36056
372;AL;40,98083;20,28083
373;AL;42,05056;20,5525
374;AL;41,87611;20,32
375;AL;41,80667;20,33611
376;AL;41,45472;20,02556
377;AL;40,79694;20,77694
378;AL;40,63306;20,58889
379;AL;40,61194;20,69028
380;AL;40,525;20,5825
381;AL;40,20472;20,25944
382;AL;40,62889;20,05389
383;AL;40,00667;20,00889
384;AL;40,50722;20,13472
385;AL;40,95472;20,46222
386;AL;41,90833;20,34694
387;AL;40,96333;20,63917
388;AL;40,83417;20,11194
389;AL;41,02472;20,07833
390;AL;41,41111;20,53556
391;AL;40,91333;20,55306
392;AL;40,37722;20,21333
393;AL;41,69083;20,42167
394;AL;40,29583;20,01917
395;AL;41,99222;20,34417
396;AL;40,88472;20,09944
397;AL;40,37528;20,15472
398;AL;41,57694;20,05139
399;AL;41,00528;20,42306
400;AL;41,33722;20,47
401;AL;41,80111;20,40833
402;AL;40,10722;20,36639
403;AL;40,77611;20,24056
404;AL;41,0975;20,14833
405;AL;41,53;20,42361
406;AL;42,04056;20,43417
407;AL;41,98;20,60583
408;AL;41,05194;20,05333
409;AL;41,92611;20,18833
410;AL;42,10417;20,23833
411;AL;41,6275;20,27917
412;AL;40,10528;20,22944
413;AL;41,68361;20,01917
414;AL;41,09028;20,57639
415;AL;40,73278;20,03944
416;AL;41,08389;20,43806
417;AL;40,1175;20,19972
418;AL;42,09333;20,09056
419;AL;41,06667;20,53528
420;AL;41,07306;20,54889
421;AL;40,98611;20,5025
422;AL;40,69417;20,94028
423;AL;40,48833;20,37333
424;AL;40,94194;20,29861
425;AL;41,13333;20,25833
426;AL;40,61222;20,09806
427;AL;40,72583;20,8375
428;AL;40,9025;20,6525
429;AL;40,88111;20,18278
430;AL;40,785;20,70611
431;AL;40,19944;20,40611
432;AL;40,20944;20,41833
433;AL;41,685;20,42889
434;AL;40,23361;20,35167
435;AL;41,43083;20,45556
436;AL;41,83333;20,08333
437;AL;41,28472;20,21194
438;AL;40,13333;20,16667
439;AL;40,76139;20,69833
440;AL;40,16667;20,04833
441;AL;40,92694;20,00361
442;AL;40,42556;20,67444
443;AL;40,56028;20,74028
444;AL;40,50917;20,92833
445;AL;41,65417;20,46528
446;AL;41,4;20,2
447;AL;41,58889;20,48306
448;AL;40,70583;20,69972
449;AL;41,68861;20,11028
450;AL;41,28917;20,32361
451;AL;42,34139;20,10861
452;AL;41,6275;20,08528
453;AL;40,78667;20,90222
454;AL;41,17944;20,315
455;AL;40,70444;20,70861
456;AL;40,03111;20,26306
457;AL;40,15139;20,59722
458;AL;40,53694;20,31333
459;AL;40,76667;20,39139
460;AL;40,60222;20,5125
461;AL;40,04667;20,1475
462;AL;41,20083;20,15222
463;AL;41,14056;20,14611
464;AL;40,78889;20,18889
465;AL;41,77972;20,08361
466;AL;40,86778;20,36361
467;AL;42,07694;20,42194
468;AL;41,81194;20,05889
469;AL;42,19694;20,41333
470;AL;40,61861;20,78083
471;AL;42,07806;20,34194
472;AL;40,80556;20,25111
473;AL;41,50694;20,08667
474;AL;40,94611;20,00972
475;AL;40,31306;20,18944
476;AL;41,72944;20,37722
477;AL;40,12167;20,0275
478;AL;41,83889;20,36667
479;AL;42,1875;20,0025
480;AL;41,15667;20,39722
481;AL;40,60833;20,91417
482;AL;40,86972;20,18444
483;AL;41,14556;20,24
484;AL;42,2475;20,38028
485;AL;41,53444;20,45
486;AL;40,07583;20,13889
487;AL;41,0225;20,18889
488;AL;42,11806;20,43583
489;AL;41,04306;20,02972
490;AL;41,93778;20,01111
491;AL;41,67972;20,33139
492;AL;41,80611;20,23194
493;AL;41,76056;20,34111
494;AL;41,52194;20,28222
495;AL;42,06222;20,01667
496;AL;40,36889;20,42444
497;AL;42,26056;20,01694
498;AL;42,16694;20,35083
499;AL;40,33778;20,67889
500;AL;41,1125;20,08222
501;AL;40,58333;20,79222
502;AL;40,65139;20,81361
503;AL;40,0325;20,17333
504;AL;41,67361;20,05833
505;AL;40,62917;20,25111
506;AL;40,50417;20,22722
507;AL;40,4175;20,55028
508;AL;40,85139;20,725
509;AL;40,42056;20,26056
510;AL;40,11806;20,54083
511;AL;41,87833;20,50472
512;AL;40,445;20,00472
513;AL;41,87861;20,42194
514;AL;41,61028;20,00889
515;AL;41,49167;20,22194
516;AL;42,32639;20,07639
517;AL;41,105;20,0225
518;AL;41,86139;20
519;AL;42,16056;20,19194
520;AL;40,6275;20,99
521;AL;41,99472;20,4125
522;AL;40,84583;20,65722
523;AL;40,27778;20,61833
524;AL;40,41667;20,13444
525;AL;41,91306;20,28833
526;AL;41,73583;20,32417
527;AL;42,26472;20,02694
528;AL;42,31;20,20278
529;AL;41,19694;20,33556
530;AL;41,19639;20,05972
531;AL;40,71806;20,43806
532;AL;40,57111;20,15
533;AL;40,27917;20,2725
534;AL;39,99222;19,91389
535;AL;40,70917;19,64972
536;AL;41,70778;19,68917
537;AL;41,38944;19,8275
538;AL;41,42972;19,93028
539;AL;41,34444;19,5475
540;AL;42,02806;19,54778
541;AL;40,20972;19,69083
542;AL;41,39083;19,655
543;AL;40,46667;19,48972
544;AL;41,87833;19,40556
545;AL;40,70167;19,93222
546;AL;41,29917;19,74417
547;AL;40,76889;19,87778
548;AL;41,87528;19,79472
549;AL;41,68278;19,89333
550;AL;40,76306;19,43278
551;AL;41,3275;19,81889
552;AL;41,5475;19,67778
553;AL;41,04;19,61417
554;AL;41,18;19,5425
555;AL;41,38056;19,53778
556;AL;40,75111;19,7375
557;AL;40,64806;19,86806
558;AL;41,06889;19,69944
559;AL;42,06828;19,51258
560;AL;41,34556;19,56722
561;AL;41,02417;19,81611
562;AL;41,69083;19,65333
563;AL;41,81361;19,59389
564;AL;41,18333;19,53333
565;AL;40,99861;19,94778
566;AL;42,29944;19,805
567;AL;40,39639;19,72972
568;AL;41,63528;19,755
569;AL;42,45139;19,89167
570;AL;40,53056;19,63583
571;AL;40,67083;19,69833
572;AL;41,77444;19,78611
573;AL;41,07639;19,66528
574;AL;41,7675;19,87556
575;AL;41,32278;19,51028
576;AL;40,96778;19,82111
577;AL;42,04444;19,97056
578;AL;40,7375;19,70222
579;AL;40,88639;19,51139
580;AL;42,05306;19,83722
581;AL;42,08972;19,895
582;AL;42,04444;19,89972
583;AL;40,21333;19,94472
584;AL;41,42722;19,67278
585;AL;40,78028;19,84417
586;AL;40,69917;19,57444
587;AL;41,2175;19,69611
588;AL;41,25306;19,85306
589;AL;41,05;19,79917
590;AL;40,77889;19,92306
591;AL;41,04611;19,75111
592;AL;40,64278;19,65083
593;AL;40,68333;19,61944
594;AL;41,35389;19,80667
595;AL;41,05167;19,96083
596;AL;41,05472;19,8375
597;AL;40,74389;19,93528
598;AL;40,32528;19,47139
599;AL;40,625;19,46694
600;AL;41,44417;19,74833
601;AL;42,24444;19,75806
602;AL;40,64444;19,7925
603;AL;41,26389;19,65583
604;AL;41,68389;19,71556
605;AL;40,35167;19,98028
606;AL;40,75361;19,57944
607;AL;41,42861;19,59306
608;AL;41,5775;19,69222
609;AL;41,37917;19,6075
610;AL;41,1275;19,57389
611;AL;40,94194;19,705
612;AL;40,44278;19,95444
613;AL;40,83444;19,55222
614;AL;41,78361;19,64361
615;AL;40,67611;19,48972
616;AL;42,29472;19,93167
617;AL;41,11444;19,60972
618;AL;41,63556;19,71306
619;AL;40,47333;19,76639
620;AL;40,78389;19,78667
621;AL;40,7175;19,74556
622;AL;40,72667;19,68667
623;AL;40,80028;19,91667
624;AL;42,03972;19,52528
625;AL;41,10056;19,5275
626;AL;40,87194;19,68083
627;AL;41,50917;19,79278
628;AL;41,21556;19,97139
629;AL;40,43861;19,84444
630;AL;40,83083;19,90056
631;AL;40,38944;19,60222
632;AL;42,21361;19,43639
633;AL;41,58167;19,98556
634;AL;40,82417;19,60389
635;AL;41,78667;19,67611
636;AL;41,18556;19,55694
637;AL;41,40306;19,51806
638;AL;42,3525;19,48917
639;AL;41,34972;19,71028
640;AL;41,06306;19,71611
641;AL;40,92194;19,71778
642;AL;41,38167;19,76028
643;AL;41,84889;19,68694
644;AL;41,41806;19,82139
645;AL;40,59;19,77833
646;AL;40,91417;19,88944
647;AL;41,89333;19,89861
648;AL;41,54528;19,6
649;AL;40,97167;19,78972
650;AL;42,36194;19,44417
651;AL;40,10167;19,74472
652;AL;41,18028;19,60694
653;AL;40,56194;19,73583
654;AL;41,48278;19,69972
655;AL;41,95306;19,63778
656;AL;41,53611;19,99083
657;AL;42,045;19,57472
658;AL;42,15917;19,51889
659;AL;40,55194;19,77833
660;AL;40,92944;19,9475
661;AL;40,88806;19,58583
662;AL;41,15194;19,96361
663;AL;40,95306;19,58083
664;AL;41,09056;19,62472
665;AL;40,96778;19,68528
666;AL;41,02556;19,72389
667;AL;41,33306;19,57806
668;AL;41,65028;19,62
669;AL;41,47833;19,71778
670;AL;40,5;19,81667
671;AL;40,65583;19,5025
672;AL;40,86722;19,78528
673;AL;40,71667;19,56667
674;AL;40,72389;19,55611
675;AL;41,30556;19,86694
676;AL;41,32306;19,44139
677;AL;40,60056;19,70083
678;AL;40,99667;19,52944
679;AL;40,74556;19,49389
680;AL;42,01;19,62472
681;AL;41,39361;19,91583
682;AL;41,99167;19,41056
683;AL;41,91556;19,60444
684;AL;40,73028;19,79056
685;AL;41,50944;19,84583
686;AL;41,03167;19,97583
687;AL;40,60333;19,62611
688;AL;42,11944;19,89972
689;AL;40,81806;19,64083
690;AL;41,47417;19,65167
691;AL;40,26778;19,66917
692;AL;41,24528;19,90111
693;AL;41,38;19,6875
694;AL;42,01528;19,48167
695;AL;40,70583;19,95222
696;AL;40,975;19,88194
697;AL;41,63194;19,92917
698;AL;40,82472;19,83917
699;AL;40,59889;19,73472
700;AL;40,99528;19,76528
701;AL;41,21389;19,79694
702;AL;40,53639;19,59611
703;AL;40,59444;19,80667
704;AL;40,8575;19,75528
705;AL;41,24583;19,53472
706;AL;41,81917;19,64028
707;AL;42,16222;19,49667
708;AL;40,92056;19,84694
709;AL;40,72667;19,75722
710;AL;40,5475;19,84806
711;AL;40,45694;19,64361
712;AL;42,35734;20,07679
713;AM;39,63892;45,51111
714;AM;39,82233;45,04169
715;AM;39,90832;44,73328
716;AM;39,83893;44,61951
717;AM;39,76389;45,33239
718;AM;39,96515;44,55937
719;AM;39,88114;44,64917
720;AM;39,79236;45,36389
721;AM;39,53543;46,32063
722;AM;39,91388;44,7251
723;AM;39,6889;45,46668
724;AM;39,55826;46,48054
725;AM;39,79449;44,77508
726;AM;39,90802;44,66721
727;AM;39,4367;46,31787
728;AM;39,94171;44,57233
729;AM;39,83612;45,30292
730;AM;39,55829;45,91669
731;AM;39,76111;45,17792
732;AM;39,83069;44,66949
733;AM;39,97251;44,53565
734;AM;38,90292;46,24458
735;AM;39,74731;45,4057
736;AM;39,50568;46,4361
737;AM;39,20755;46,40576
738;AM;39,84168;45,66949
739;AM;39,51111;46,34168
740;AM;39,7807;45,34729
741;AM;39,76392;45,30829
742;AM;39,27059;46,3572
743;AM;39,97653;44,52649
744;AM;39,99157;44,49681
745;AM;39,53491;46,30732
746;AM;39,49742;45,97241
747;AM;39,9779;44,51672
748;AM;39,95436;44,60229
749;AM;39,95845;44,59981
750;AM;39,87327;44,66984
751;AM;39,85553;44,65832
752;AM;39,46405;45,97047
753;AM;39,96144;44,54447
754;AM;39,87231;45,3501
755;AM;39,76672;44,8111
756;AM;39,71668;45,18329
757;AM;39,83069;44,70569
758;AM;39,56952;45,94452
759;AM;39,78607;45,2279
760;AM;39,73608;45,35553
761;AM;39,20684;46,5446
762;AM;39,90008;44,6557
763;AM;40,65973;43,89032
764;AM;40,03332;44,18048
765;AM;40,51111;44,4389
766;AM;40,56671;44,79028
767;AM;40,09168;44,39447
768;AM;40,25848;44,73328
769;AM;40,18111;44,51361
770;AM;40,69505;43,74722
771;AM;40,07233;44,21948
772;AM;40,20428;45,19209
773;AM;40,90302;44,63155
774;AM;40,08893;44,16669
775;AM;40,16557;44,29462
776;AM;40,32507;44,48608
777;AM;40,27508;44,30011
778;AM;41,12081;45,06381
779;AM;40,76426;43,77474
780;AM;40,13068;45,25293
781;AM;40,02434;44,59038
782;AM;39,99731;44,58893
783;AM;41,16838;44,75811
784;AM;40,55548;44,90832
785;AM;40,18329;45,73053
786;AM;40,13348;45,44311
787;AM;40,57549;45,39769
788;AM;40,13611;45,33069
789;AM;40,90698;44,60873
790;AM;40,34729;44,37512
791;AM;41,06778;44,39628
792;AM;40,15959;45,46786
793;AM;40,4751;45,05011
794;AM;40,18254;45,63286
795;AM;40,63348;44,96112
796;AM;40,18048;44,27228
797;AM;40,63428;44,22241
798;AM;40,79849;44,10144
799;AM;40,53259;44,72025
800;AM;40,1382;45,19096
801;AM;41,12072;44,28462
802;AM;40,06952;44,07788
803;AM;40,39172;43,87793
804;AM;41,00995;44,38531
805;AM;40,83221;44,26731
806;AM;40,66105;44,01551
807;AM;40,10712;44,05108
808;AM;40,46252;44,70709
809;AM;40,05829;44,38892
810;AM;41,14693;44,84043
811;AM;40,84042;43,91582
812;AM;40,48328;44,38348
813;AM;40,05548;43,93048
814;AM;40,5473;44,94171
815;AM;40,29169;45,13068
816;AM;41,03531;45,14486
817;AM;40,6709;43,87231
818;AM;40,77487;44,2222
819;AM;40,87043;44,21407
820;AM;40,18516;44,24331
821;AM;40,25568;44,58612
822;AM;40,16388;44,36389
823;AM;40,03888;44,06671
824;AM;40,24731;44,41949
825;AM;40,64026;44,04666
826;AM;40,35553;44,52228
827;AM;40,58612;43,94311
828;AM;40,98248;45,36696
829;AM;40,26392;44,31671
830;AM;40,13206;44,00969
831;AM;41,05321;44,61341
832;AM;41,17244;44,99917
833;AM;40,26672;44,65832
834;AM;40,32233;44,58331
835;AM;41,18886;44,33336
836;AM;40,0013;44,59296
837;AM;40,08612;43,99451
838;AM;40,02228;44,42511
839;AM;40,19733;44,3501
840;AM;40,37793;45,18048
841;AM;40,14172;45,27087
842;AM;40,86695;45,34179
843;AM;40,0639;43,98889
844;AM;40,75767;43,99274
845;AM;40,18329;44,25848
846;AM;40,28607;44,54449
847;AM;40,13068;44,08069
848;AM;40,02857;44,55831
849;AM;40,90534;45,48838
850;AM;40,83472;44,11108
851;AM;40,21948;45,76391
852;AM;40,64376;44,05653
853;AM;41,20156;44,22877
854;AM;40,07233;44,29169
855;AM;40,1814;44,40033
856;AM;40,6723;43,95831
857;AM;40,60611;44,65147
858;AM;40,25293;44,63892
859;AM;40,06542;44,41618
860;AM;40,13892;45,30548
861;AM;40,05829;44,47229
862;AM;40,83486;43,7779
863;AM;40,73381;44,68474
864;AM;40,57507;43,87231
865;AM;40,84715;43,83938
866;AM;40,07637;45,25507
867;AM;40,18726;44,0039
868;AM;40,93717;44,77142
869;AM;40,15933;45,23467
870;AM;40,7882;44,16024
871;AM;40,81538;44,39344
872;AM;40,79532;44,27435
873;AM;40,46676;44,79249
874;AM;40,5625;43,9389
875;AM;40,13611;44,24731
876;AM;40,51947;44,93048
877;AM;40,45569;45,07507
878;AM;40,26947;45,14447
879;AM;40,27789;44,66388
880;AM;40,30011;44,16107
881;AM;40,80456;44,4939
882;AM;40,63721;44,14058
883;AM;40,93668;45,1821
884;AM;40,53697;44,41046
885;AM;40,17048;45,57785
886;AM;40,33069;44,37793
887;AM;40,10444;45,28972
888;AM;40,32507;44,70007
889;AM;40,24739;44,53511
890;AM;40,82572;43,95071
891;AM;40,35398;45,12386
892;AM;40,15701;44,09192
893;AM;40,77482;44,54596
894;AM;40,87877;45,14851
895;AM;40,49748;44,7662
896;AM;40,15446;44,03815
897;AM;40,12231;44,37793
898;AM;40,77614;44,96847
899;AM;40,7942;43,84528
900;AM;40,96715;44,47144
901;AM;40,12793;44,41669
902;AM;40,31091;45,67924
903;AM;40,8046;44,54025
904;AM;40,1861;44,26947
905;AM;40,1347;44,78332
906;AM;40,89255;44,19915
907;AM;40,03844;44,56369
908;AM;40,04449;43,94171
909;AM;40,14587;44,43048
910;AM;40,5625;44,88892
911;AM;40,11931;44,73442
912;AM;40,54026;44,86962
913;AM;40,39447;44,6861
914;AM;40,72241;44,71769
915;AM;40,20412;44,6415
916;AM;40,16957;45,18337
917;AM;40,50848;43,82092
918;AM;40,79028;44,18664
919;AM;40,05275;44,51259
920;AM;40,0473;44,4751
921;AM;40,04449;44,02789
922;AM;40,01984;44,58376
923;AM;40,9617;44,65003
924;AM;40,56497;45,2367
925;AM;40,22229;44,27228
926;AM;40,7417;44,8501
927;AM;40,57028;44,82295
928;AM;40,83674;44,42494
929;AM;40,2279;43,87793
930;AM;41,18118;44,83217
931;AM;40,59655;45,35498
932;AM;40,45831;44,65008
933;AM;40,31417;44,59333
934;AM;40,33894;44,27275
